p,n,time,reg,strategy,gaps,primals,it,s,relgaps,μ0
1000,500,0.7812190055847168,0.05,exact,4.904044175191302e-6,108.65081525373247,5,10,4.513582492445066e-8,$\mu_0 = 0.99$
1000,500,0.7878689765930176,0.05,exact,4.271433411418002e-6,108.65081525373245,5,10,3.9313404151113966e-8,$\mu_0 = 0.99$
1000,500,0.7945220470428467,0.05,exact,3.7636122414141937e-6,108.65081525373243,5,10,3.4639521412011715e-8,$\mu_0 = 0.99$
1000,500,0.8012280464172363,0.05,exact,3.2208436948621966e-6,108.65081525373243,5,10,2.9643990128749194e-8,$\mu_0 = 0.99$
1000,500,0.8079960346221924,0.05,exact,2.916691016707773e-6,108.65081525373239,5,10,2.6844630754922738e-8,$\mu_0 = 0.99$
1000,500,0.814478874206543,0.05,exact,2.487229977532479e-6,108.65081525373236,5,10,2.2891958718616592e-8,$\mu_0 = 0.99$
1000,500,0.8210568428039551,0.05,exact,2.177798620550675e-6,108.65081525373236,5,10,2.004401545874147e-8,$\mu_0 = 0.99$
1000,500,0.8275308609008789,0.05,exact,1.8860762338590575e-6,108.65081525373239,5,10,1.7359061958757522e-8,$\mu_0 = 0.99$
1000,500,0.8339459896087646,0.05,exact,1.669424023020838e-6,108.65081525373236,5,10,1.5365039085277273e-8,$\mu_0 = 0.99$
1000,500,0.8403630256652832,0.05,exact,1.7640611531533068e-6,108.65081525373236,5,10,1.6236059978323153e-8,$\mu_0 = 0.99$
1000,500,0.846735954284668,0.05,exact,1.2866553760204624e-6,108.65081525373238,5,10,1.1842114327589118e-8,$\mu_0 = 0.99$
1000,500,0.8530600070953369,0.05,exact,1.1445039973523308e-6,108.65081525373236,5,10,1.0533781957176938e-8,$\mu_0 = 0.99$
1000,500,0.8596479892730713,0.05,exact,1.0101391723082997e-6,108.65081525373236,5,10,9.297115442247908e-9,$\mu_0 = 0.99$
1000,500,0.8662829399108887,0.05,exact,8.704830207761916e-7,108.65081525373236,5,10,8.011748634774177e-9,$\mu_0 = 0.99$
1000,500,0.8729228973388672,0.05,exact,7.599872162700194e-7,108.65081525373235,5,10,6.994767729033792e-9,$\mu_0 = 0.99$
1000,500,0.8793818950653076,0.05,exact,6.664885745522042e-7,108.65081525373236,5,10,6.134225251745721e-9,$\mu_0 = 0.99$
1000,500,0.8866219520568848,0.05,exact,5.799549853691133e-7,108.65081525373236,5,10,5.337787701037896e-9,$\mu_0 = 0.99$
1000,500,0.8940718173980713,0.05,exact,5.143328678514081e-7,108.65081525373233,5,10,4.733815081371329e-9,$\mu_0 = 0.99$
1000,500,0.9017908573150635,0.05,exact,4.550472141318096e-7,108.65081525373236,5,10,4.188161985431378e-9,$\mu_0 = 0.99$
1000,500,0.9088559150695801,0.05,exact,3.980246958690259e-7,108.65081525373235,5,10,3.6633383278304766e-9,$\mu_0 = 0.99$
1000,500,0.9158039093017578,0.05,exact,3.538486907928018e-7,108.65081525373236,5,10,3.2567513641426303e-9,$\mu_0 = 0.99$
1000,500,0.9231448173522949,0.05,exact,3.084792297158856e-7,108.65081525373236,5,10,2.839180074217517e-9,$\mu_0 = 0.99$
1000,500,0.9306368827819824,0.05,exact,2.6704150002387905e-7,108.65081525373238,5,10,2.457795640099494e-9,$\mu_0 = 0.99$
1000,500,0.9389228820800781,0.05,exact,2.3818277838927315e-7,108.65081525373236,5,10,2.192185837106189e-9,$\mu_0 = 0.99$
1000,500,0.9457769393920898,0.05,exact,2.0710277226498874e-7,108.65081525373233,5,10,1.9061317835613244e-9,$\mu_0 = 0.99$
1000,500,0.9529390335083008,0.05,exact,1.8572481508272176e-7,108.65081525373238,5,10,1.7093734147231053e-9,$\mu_0 = 0.99$
1000,500,0.9596688747406006,0.05,exact,1.597710195255786e-7,108.65081525373239,5,10,1.4704999603773346e-9,$\mu_0 = 0.99$
1000,500,0.9664719104766846,0.05,exact,1.4140121606942557e-7,108.65081525373239,5,10,1.3014280264645151e-9,$\mu_0 = 0.99$
1000,500,0.9727859497070312,0.05,exact,1.2404667870669073e-7,108.65081525373238,5,10,1.1417003951328333e-9,$\mu_0 = 0.99$
1000,500,0.9795269966125488,0.05,exact,1.1016025780463679e-7,108.65081525373238,5,10,1.0138926021620676e-9,$\mu_0 = 0.99$
1000,500,0.9860358238220215,0.05,exact,9.682389645604417e-8,108.65081525373236,5,10,8.911474454188975e-10,$\mu_0 = 0.99$
1000,500,0.9929049015045166,0.05,exact,8.511521798482136e-8,108.65081525373238,5,10,7.833831507481254e-10,$\mu_0 = 0.99$
1000,500,0.9994959831237793,0.05,exact,7.48332809052954e-8,108.65081525373239,5,10,6.8875029359455e-10,$\mu_0 = 0.99$
1000,500,1.0060479640960693,0.05,exact,6.579341516044224e-8,108.65081525373233,5,10,6.055492083220436e-10,$\mu_0 = 0.99$
1000,500,1.012718915939331,0.05,exact,5.7843507761390356e-8,108.65081525373236,5,10,5.323798779264413e-10,$\mu_0 = 0.99$
1000,500,1.0191600322723389,0.05,exact,5.029755811847281e-8,108.65081525373236,5,10,4.6292849253834745e-10,$\mu_0 = 0.99$
1000,500,1.0256128311157227,0.05,exact,4.4766196083401155e-8,108.65081525373238,5,10,4.120189616512182e-10,$\mu_0 = 0.99$
1000,500,1.0322599411010742,0.05,exact,3.959577554724092e-8,108.65081525373236,5,10,3.644314628912159e-10,$\mu_0 = 0.99$
